Date,average_price,total_volume_sold,small,medium,large,type
2015-04-12,1.17,204005.24,48793.38,50390.01,39638.34,conventional
2015-04-05,1.19,177919.28,43112.4,40448.49,36210.12,conventional
2015-03-29,1.23,178788.49,34498.06,50741.07,40688.42,conventional
2015-03-22,1.19,182876.15,41638.46,44726.81,37099.23,conventional
2015-03-15,1.19,183944.05,39138.41,48595.62,43739.93,conventional
2015-03-08,1.25,159386.69,29980.15,39244.64,36249.61,conventional
2015-03-01,1.18,176146.34,45465.24,40006.65,34948.86,conventional
2015-02-22,1.08,201741.43,44679.57,48498.63,61590.31,conventional
2015-02-15,1.22,156798.51,28227.83,38591.73,40430.51,conventional
2015-02-08,1.17,150139.38,31509.41,35566.91,31778.73,conventional
2015-02-01,0.98,254009.7,52915.5,71209.89,80813.88,conventional
2015-01-25,1.18,167270.13,37383.37,44000.75,31576.2,conventional
2015-01-18,1.25,152671.15,26462.87,40475.81,38677.39,conventional
2015-01-11,1.26,159942.68,31586.35,38118.77,40801.77,conventional
2015-01-04,1.19,166006.29,29419.03,47220.75,38568.95,conventional
2015-12-27,0.93,661137.13,42799,445218.79,78378.25,conventional
2015-12-20,0.91,690669.34,35724.99,464574.15,96306.3,conventional
2015-12-13,1.07,668601.5,40380.09,451470.42,94162.53,conventional
2015-12-06,1.14,664020.49,53173.18,455048.11,92888.37,conventional
2015-11-29,1.11,602481.22,42851.47,422479.32,74988.97,conventional
2015-11-22,0.94,751897.89,34868.5,553545.31,89732.33,conventional
2015-11-15,1.17,641881.96,31286.11,441753.6,93857.48,conventional
2015-11-08,1.01,711146.61,44528.42,498562.41,101889.32,conventional
2015-11-01,1,807041.46,69420.04,562214.56,106536.92,conventional
2015-10-25,1.12,687650.27,59161.08,454352.6,108012.41,conventional
2015-10-18,1.15,690302.58,25883.13,482992.35,118311.09,conventional
2015-10-11,1.08,708914.17,16455.46,503813.92,119996.31,conventional
2015-10-04,1.18,675172.63,14268.84,485262.12,105711.4,conventional
2015-09-27,1.15,720501.55,16483.95,532028.74,101193.84,conventional
2015-09-20,1.19,729117.42,16477.56,534644.45,103103.75,conventional
2015-09-13,1.19,775671.49,17172.26,546965.49,128619.66,conventional
2015-09-06,1.11,808677.78,17595.54,581941.46,122938.43,conventional
2015-08-30,1.12,773773.53,17363.14,570147.23,112344.22,conventional
2015-08-23,1.2,751850.01,17595.95,550359.51,103622.38,conventional
2015-08-16,1.16,817690.89,19193.94,609692.45,104997.44,conventional
2015-08-09,1.25,731125.01,18237.36,526303.06,104796.41,conventional
2015-08-02,1.27,761027.42,21607.12,559825.17,97419.33,conventional
2015-07-26,1.12,791332.34,26653.29,577460.34,99066.58,conventional
2015-07-19,1.24,797060.27,20534.84,560871.56,116910.43,conventional
2015-07-12,1.26,772151.2,22933.92,545739.34,109149.46,conventional
2015-07-05,1.24,937317.45,28422.72,661207.19,118634.7,conventional
2015-06-28,1.21,786250.22,27391.54,524476.99,104595.1,conventional
2015-06-21,1.24,804902.52,34715.08,536926.08,122239.65,conventional
2015-06-14,1.21,868197.41,55227.59,586037.06,107908.15,conventional
2015-06-07,1.24,824216.23,51410.51,544663.98,122929.34,conventional
2015-05-31,1.26,803571.87,50563.81,518850.04,132732.66,conventional
2015-05-24,1.23,887105.04,57568.25,611797.34,113475.77,conventional
2015-05-17,1.23,817870.17,54087.8,569043.02,109205.15,conventional
2015-05-10,1.23,835938.63,55587.31,545784.15,141250.98,conventional
2015-05-03,1.04,978376.13,64798.64,690167.81,129694.01,conventional
2015-04-26,1.24,779868.01,46749.43,543002.3,97410.38,conventional
2015-04-19,1.24,832529.06,52850.1,594214.84,93303.25,conventional
2015-04-12,1.24,710718.98,45103.98,488323.33,83137.77,conventional
2015-04-05,1.27,751812.42,38641.17,530946.92,90801.53,conventional
2015-03-29,1.22,757271.96,25629.52,545317.99,84865.54,conventional
2015-03-22,1.21,799946.53,29308,596341.85,83937.78,conventional
2015-03-15,1.09,827010.39,30100.78,600833.1,98822.1,conventional
2015-03-08,1.18,772997.09,27489.32,523118,112934.4,conventional
2015-03-01,1.09,863391.73,24137.05,637043.16,111791.06,conventional
2015-02-22,1.18,773078.09,39072.26,533387.47,106178.47,conventional
2015-02-15,1.17,726401.24,29711.82,488591.6,110446.6,conventional
2015-02-08,1.13,729325.61,28216.83,499138.28,119634.41,conventional
2015-02-01,0.91,1133491.66,50783.91,824745.44,164884.41,conventional
2015-01-25,1.22,745439.17,26117.56,488218.44,145882.24,conventional
2015-01-18,1.14,797741.43,24917.77,533717.99,140239.95,conventional
2015-01-11,1.15,802874.94,31239.94,558487.79,133848.57,conventional
2015-01-04,1.11,783068.03,30270.26,550752.19,124506.1,conventional
2015-12-27,0.87,162993.77,2633.37,100444.22,9546.88,conventional
2015-12-20,0.85,175425.57,2732.05,108930.75,7517.01,conventional
2015-12-13,0.79,207386.27,3802.6,123544.78,4574.03,conventional
2015-12-06,0.83,207513.04,2914.81,129978.67,15475.56,conventional
2015-11-29,0.88,141356.34,2399.32,94093.55,5885.57,conventional
2015-11-22,0.89,174892.99,2565.81,115591.25,9595.72,conventional
2015-11-15,0.88,193723.22,2680,129291.79,4905.63,conventional
2015-11-08,0.87,239070.13,2979.02,156267.5,19577.35,conventional
2015-11-01,0.93,254760.33,2998.18,166867.82,13267.88,conventional
2015-10-25,1.01,203681.71,2264.65,132625.92,9187.24,conventional
2015-10-18,0.98,186044.56,2297.3,131737.84,8931.62,conventional
2015-10-11,0.91,213527.77,2251.48,146962.49,13777.63,conventional
2015-10-04,0.93,235243.88,2132.57,157237.69,11767.9,conventional
2015-09-27,1.08,202012.62,2220.62,138937.95,11725.37,conventional
2015-09-20,1.05,210445.12,3127.8,139042.8,21179.76,conventional
2015-09-13,1.05,216548.9,2195.13,139863.58,18310.19,conventional
2015-09-06,1.02,232157.91,2462.55,154106.32,8956.92,conventional
2015-08-30,1.01,234132.09,2623.58,153832.57,14357.02,conventional
2015-08-23,1.05,208608.84,2750.77,141969.26,5299.54,conventional
2015-08-16,1.01,234349.47,2472.69,146747.71,21571.37,conventional
2015-08-09,1.08,214374.41,2357.57,144957.92,10921.95,conventional
2015-08-02,1.09,206121.36,2443.41,142847.6,9778.16,conventional
2015-07-26,1.03,216611.18,2474.11,139527.28,5691.94,conventional
2015-07-19,1.06,223479.02,3726.35,146965.54,14449.26,conventional
2015-07-12,1.03,218170.8,3503.25,148642.65,4243.48,conventional
2015-07-05,1.03,250626.33,3238.38,165479.82,10201.81,conventional
2015-06-28,1.01,225165.84,3691.48,144983.7,3666.71,conventional
2015-06-21,1.02,243012.2,3795.3,158957.39,15259.47,conventional
2015-06-14,1.05,229363.51,6856.14,145975.24,10046.57,conventional
2015-06-07,1.07,234981.67,10630.01,146360.2,14601.72,conventional
2015-05-31,1.06,222382.69,10459.41,143893.61,4652.39,conventional
2015-05-24,1.1,222390.09,10258.51,152036.29,4490.78,conventional
2015-05-17,1.04,234579.34,10239.98,150323.91,14523.82,conventional
2015-05-10,1.06,259598.76,11982.39,172173.77,2408.09,conventional
2015-05-03,1.08,238140.96,11468.92,162213.47,7282.09,conventional
2015-04-26,1.06,214469.51,8217.17,138764.19,6904.19,conventional
2015-04-19,1.02,226978.72,8229.4,144900.84,12959.1,conventional
2015-04-12,1.02,188937.83,11176.67,120830.33,1306.19,conventional
2015-04-05,1.06,196168.6,7516.57,135093.59,2508.15,conventional
2015-03-29,0.95,198365.16,3014.53,122178,2448.36,conventional
2015-03-22,0.98,212719.94,2968.26,137560.99,23368.18,conventional
2015-03-15,0.94,196008.57,3550.62,131234.14,3387.38,conventional
2015-03-08,0.87,219110.81,3470.71,147536.24,3678.29,conventional
2015-03-01,0.89,226951.64,3610.46,157400.74,18680.72,conventional
2015-02-22,0.93,183072.02,4431.56,134258.95,3240.16,conventional
2015-02-15,0.94,169950.37,4399.26,122866.03,3067.22,conventional
2015-02-08,0.93,186617.2,4246.12,140926.77,4185.64,conventional
2015-02-01,0.86,300905.18,4665.89,224967.68,19442.29,conventional
2015-01-25,0.93,213554.45,3617.45,162644.69,656.23,conventional
2015-01-18,0.93,175681.09,3333.29,128858.15,1086.61,conventional
2015-01-11,0.92,201392.27,3612.86,153100.22,1203.53,conventional
2015-01-04,0.88,228569.58,3274.3,168764.78,1447.06,conventional
2015-12-27,0.99,107565.04,41808.54,27120.67,15564.05,conventional
2015-12-20,1.03,117393.22,57557.75,23198.49,16370.5,conventional
2015-12-13,1.03,124617.07,69742.59,21750.83,12957.84,conventional
2015-12-06,0.99,137195.59,60376.23,33565.14,24435.11,conventional
2015-11-29,1.03,97235.6,40352.94,22858.09,16653.11,conventional
2015-11-22,1.04,115089.62,50334.8,25643.76,20730.65,conventional
2015-11-15,0.99,117462.94,52474.75,26705.74,15258.85,conventional
2015-11-08,0.95,152084.79,61494.68,35336.71,29583.9,conventional
2015-11-01,0.99,135237.01,58162.23,31821.24,23764.43,conventional
2015-10-25,1.04,119210.27,59745.47,23351.18,19024.16,conventional
2015-10-18,0.98,137773.84,62590.79,33116.75,18606.59,conventional
2015-10-11,0.9,145305.65,57480.41,39207.76,24724.8,conventional
2015-10-04,0.93,134326.53,53606.35,38396.06,23069.29,conventional
2015-09-27,1.02,137298.77,66587.59,33743.19,18527.75,conventional
2015-09-20,1,165068.86,86031.9,31599.19,26200.37,conventional
2015-09-13,1.02,169025.14,86159.05,31464.67,26703.23,conventional
2015-09-06,1.04,144563.15,61052.61,40880.96,20842.4,conventional
2015-08-30,1.03,147230.76,64531.04,32172.79,25751.74,conventional
2015-08-23,1.08,130920.97,64597.94,29728.3,15723.09,conventional
2015-08-16,1.03,155881.73,63291.37,36257.41,32383.88,conventional
2015-08-09,1,167387.9,64121.12,52440.39,20857.42,conventional
2015-08-02,1.05,148597.91,77973.44,30063.76,17344.74,conventional
2015-07-26,1.02,159846.2,91758.41,25540.09,13557.25,conventional
2015-07-19,1.05,159137.17,75080.98,33397.18,24209.42,conventional
2015-07-12,1.04,143992.91,69964.42,32449.21,16034.68,conventional
2015-07-05,0.98,173370.68,79063.5,39343.65,24674.62,conventional
2015-06-28,0.94,159970.54,72752.84,38877.79,12796.57,conventional
2015-06-21,0.99,164161.25,67311.23,40382.51,24529.19,conventional
2015-06-14,1.01,171353.59,83138.56,33535.09,20023.58,conventional
2015-06-07,1.03,187983.88,92110.97,33225.37,29167.3,conventional
2015-05-31,1.1,143985.96,80729.03,21813.84,13935.13,conventional
2015-05-24,1.01,171879.57,85510.9,37314.24,14261.54,conventional
2015-05-17,1,180511.78,97341.26,38624.07,22934.89,conventional
2015-05-10,1.1,162802.65,97879.64,27581.34,10126.3,conventional
2015-05-03,0.99,176737.77,79998.58,53621.15,15882.39,conventional
2015-04-26,1.02,161438.17,87214.58,28964.04,16624.25,conventional
2015-04-19,1,172913.44,80303.92,40370.03,26369.27,conventional
2015-04-12,1.07,129397.39,66513.95,28065.91,9955.72,conventional
2015-04-05,1.09,126109.82,67298.39,30313.37,9926.54,conventional
2015-03-29,0.96,139065.31,72473.25,25151.42,8711.76,conventional
2015-03-22,0.94,182625.49,101143.03,40165.62,24995.65,conventional
2015-03-15,1.01,149884.1,90582.35,27040.2,9632.1,conventional
2015-03-08,0.95,141281.56,56323.87,37382.46,11404.82,conventional
2015-03-01,1.03,136795.35,55610.59,36034.55,25775.13,conventional
2015-02-22,1.09,114280.87,56131.64,26134.29,10603.51,conventional
2015-02-15,1.05,106663.68,52221.93,20939.99,8939.85,conventional
2015-02-08,0.96,128078.27,76792.99,23238.8,7652.85,conventional
2015-02-01,0.87,216653.06,111171.46,59739.98,21795.64,conventional
2015-01-25,1.08,116995.68,53201.66,32775.08,7822.59,conventional
2015-01-18,1.02,116450.21,55532.76,26458.99,7040.95,conventional
2015-01-11,0.97,125742.48,64726.71,34844.49,7190.05,conventional
2015-01-04,0.89,158638.04,80298.77,51860.47,7609.24,conventional
2015-12-27,0.8,1020390.64,494425.64,276556.76,84912.97,conventional
2015-12-20,0.82,928051.16,439792.68,257532.45,91158.34,conventional
2015-12-13,0.79,980891.18,476178.99,319789.56,62436.8,conventional
2015-12-06,0.74,1054849.97,514160.41,412692.22,8533.47,conventional
2015-11-29,0.8,839818.87,477944.48,244879.52,6211.5,conventional
2015-11-22,0.78,885067.49,494872.79,264820.58,9913.68,conventional
2015-11-15,0.71,1040439.71,642897.96,263132.27,10305.52,conventional
2015-11-08,0.8,977717.36,563069.05,278244.62,33026.94,conventional
2015-11-01,0.78,1114177.66,546040.25,376913.25,85323.07,conventional
2015-10-25,0.86,1010394.81,557469.46,301143.5,49959.1,conventional
2015-10-18,0.83,992983.76,570732.49,266044.08,61892.18,conventional
2015-10-11,0.81,1100679.15,543166.98,349743.64,99900.94,conventional
2015-10-04,0.82,1104602.14,491729.14,439095.32,50993.14,conventional
2015-09-27,0.84,1063583.86,533088.33,390554.54,25647.49,conventional
2015-09-20,0.77,1155212.67,606586.38,425539.41,10973.08,conventional
2015-09-13,0.86,1212585.41,564967.74,494078.53,9094.89,conventional
2015-09-06,0.84,1270739.69,626166.71,505568.94,9815.66,conventional
2015-08-30,0.82,1101680.91,674670.89,309275.19,7468.25,conventional
2015-08-23,0.85,1120172.03,679440.88,321325.08,8261.74,conventional
2015-08-16,0.88,1122668.33,718594.72,287298.98,7090.26,conventional
2015-08-09,0.85,1124259.51,674531.14,332173.47,7793.22,conventional
2015-08-02,0.87,1067498.21,705846.27,253860.7,4688.24,conventional
2015-07-26,0.8,1191310.92,661845.98,406523.56,6417.32,conventional
2015-07-19,0.82,1186878.88,684455.16,364124.15,4970.49,conventional
2015-07-12,0.82,1144448.23,713425.63,319277.99,4382.19,conventional
2015-07-05,0.83,1320696.13,835215.79,334916.29,5388.47,conventional
2015-06-28,0.77,1203553.98,760374.24,302577.78,7191.26,conventional
2015-06-21,0.75,1283503.44,755351.26,375820.52,8600.7,conventional
2015-06-14,0.65,1508750.45,1013252.58,353165.21,7557.93,conventional
2015-06-07,0.73,1255575.78,788982.74,319283.75,13350.4,conventional
2015-05-31,0.68,1377670.81,941838.33,315653.39,7287.06,conventional
2015-05-24,0.81,1184131.34,775365.99,299938.43,6833.07,conventional
2015-05-17,0.73,1219398.43,855871.73,261026.33,6382.5,conventional
2015-05-10,0.75,1298826.19,817727.07,357330.3,7803.87,conventional
2015-05-03,0.77,1282852.08,652304.49,509069.75,9753.52,conventional
2015-04-26,0.81,1102639.51,717960.82,270228.19,12091.21,conventional
2015-04-19,0.8,1137811.87,735235.09,284292.72,16013.68,conventional
2015-04-12,0.72,1266899.55,871511.12,288420.79,12596.79,conventional
2015-04-05,0.77,1324348.89,802917.65,387745.54,13592.62,conventional
2015-03-29,0.79,1164808.22,645523.05,396361,13339.76,conventional
2015-03-22,0.67,1333424.37,925527.04,297656.4,11678.42,conventional
2015-03-15,0.72,1211158.55,726176.09,368421.28,14065.99,conventional
2015-03-08,0.75,1218684.28,724775.83,371564.05,11201.82,conventional
2015-03-01,0.82,1144032.03,665032.82,358628.24,12398.67,conventional
2015-02-22,0.8,1116600.76,695493.39,305788.6,12580.26,conventional
2015-02-15,0.77,1020856.87,625813.98,299799.46,12656.97,conventional
2015-02-08,0.67,1207167.54,737968.75,376914.26,12106.6,conventional
2015-02-01,0.68,1391089.32,786166.9,495262.11,18855.32,conventional
2015-01-25,0.8,1008295.47,649344.32,271152.06,9610.83,conventional
2015-01-18,0.76,1091677.29,627090.61,374230.89,15550.56,conventional
2015-01-11,0.76,1128693.04,680572.11,348535.22,11900.83,conventional
2015-01-04,0.74,1086363.97,612795.8,374420.68,9817.28,conventional
2015-12-27,0.98,625475.1,93034.2,246747.13,19103.69,conventional
2015-12-20,1.05,528944.54,113403.55,188263.2,24477.83,conventional
2015-12-13,0.83,741702.5,96222.34,321764.32,29349.34,conventional
2015-12-06,0.76,838225.19,111259.34,378124.28,8807.96,conventional
2015-11-29,1.12,429109.64,85241.45,179982.42,14146.28,conventional
2015-11-22,0.85,724865.72,100047.56,323796.5,18215.73,conventional
2015-11-15,0.82,925618.09,98269.82,428998.81,20029.1,conventional
2015-11-08,0.93,690633.88,113964.9,354454.62,12294,conventional
2015-11-01,0.82,831994.43,140330.11,446007.8,8551.05,conventional
2015-10-25,0.93,735206.51,106239.17,393920.63,11222,conventional
2015-10-18,0.87,805437.95,117059.41,435491.56,13693.47,conventional
2015-10-11,0.9,775976.51,108538.74,432102.05,18840.69,conventional
2015-10-04,1.02,678935.84,101712.18,364774.25,27621.71,conventional
2015-09-27,0.97,694871.74,119089.66,386987.12,15285.72,conventional
2015-09-20,0.98,760083.16,85382.01,461272.5,25529.99,conventional
2015-09-13,1.01,735436.91,115935.68,451936.38,17938.63,conventional
2015-09-06,1.09,729046.74,138154.55,420365.75,19090.66,conventional
2015-08-30,1.14,721703.83,119849.97,421032.49,19353.95,conventional
2015-08-23,1.2,598195.03,135261.61,318115.81,21420.3,conventional
2015-08-16,1.17,648148.15,157630.43,348863.51,18154.64,conventional
2015-08-09,1.09,669377.04,131770.05,377129.38,24025.84,conventional
2015-08-02,1.05,727916.83,153498.68,423519.88,16711,conventional
2015-07-26,1.18,703672.69,138942.76,376355.19,25777.83,conventional
2015-07-19,1.1,857872.86,119266.12,513055.1,17089.18,conventional
2015-07-12,1.18,738933.68,123673.43,423853.38,22068.15,conventional
2015-07-05,1.19,736913.15,146171.45,428389.18,19546.92,conventional
2015-06-28,1.2,696697.65,162885.58,362226.14,18449.63,conventional
2015-06-21,1.16,730826.79,184206.21,405469.62,12854.03,conventional
2015-06-14,1.16,743005.75,194447.12,401133.25,17694.15,conventional
2015-06-07,1.11,782886.63,167992.06,439309.16,17507.3,conventional
2015-05-31,1.26,600377.94,127747.5,365471.2,18725.02,conventional
2015-05-24,1.16,657593.22,198187.29,369924.19,18817.6,conventional
2015-05-17,1.21,592588.01,156010.24,305200.86,17377.87,conventional
2015-05-10,1.08,735145.02,148762.57,454026.16,16724.31,conventional
2015-05-03,1.01,781496.4,182975.49,485743.46,14810.14,conventional
2015-04-26,1.19,620827.49,160372.05,381779.34,5981.19,conventional
2015-04-19,1.08,797021.22,129744.18,544167.43,6231.67,conventional
2015-04-12,1.05,858680.51,176304.23,574793.28,8603.75,conventional
2015-04-05,1.19,645727.95,156966.84,396449.92,6308.61,conventional
2015-03-29,1.11,627546.3,160679.31,371990.15,4760.21,conventional
2015-03-22,1.15,603112.11,131881.99,380284.5,8461.12,conventional
2015-03-15,1.03,662131.8,160422.27,403060.76,5122.11,conventional
2015-03-08,1.03,719792.51,118578.11,491584.39,7264.83,conventional
2015-03-01,1.03,670820.5,101528.39,487873.51,5507.38,conventional
2015-02-22,1,899302.8,153410.25,584093.63,5686.33,conventional
2015-02-15,1.12,629074.28,116907.81,404107.32,7797.57,conventional
2015-02-08,0.95,766576.39,153584.14,466313.49,5420.92,conventional
2015-02-01,0.93,990211.57,217715.85,608156.34,5736.45,conventional
2015-01-25,1.02,695658.81,140914.23,422434.82,4944.79,conventional
2015-01-18,0.99,808194.41,151976.7,500683.5,4225.31,conventional
2015-01-11,1.09,666579.35,110974.25,427723.2,5357.69,conventional
2015-01-04,0.99,668086,117454.09,429518.41,5553.6,conventional
2015-12-27,1.08,255499.7,83097.26,50545.78,59789.18,conventional
2015-12-20,1.1,250436.24,110507.5,42663.06,45459.85,conventional
2015-12-13,1.05,275587.85,132206.07,38088.87,47788.47,conventional
2015-12-06,0.98,339797.19,92957.56,78805.63,113791.21,conventional
2015-11-29,1.11,228427.08,84236.03,38244.11,63664.14,conventional
2015-11-22,1.09,270529.34,95526.76,55945.23,63404.02,conventional
2015-11-15,1.1,248933.35,88132.72,35472.8,52490.9,conventional
2015-11-08,1.03,343645.67,103367.05,72647.24,113928.21,conventional
2015-11-01,1.04,340746.59,112432.15,67252.29,104529.5,conventional
2015-10-25,1.17,251336.74,84318.99,49927.69,74327.91,conventional
2015-10-18,0.97,358143.26,117479.44,97788.02,72553.22,conventional
2015-10-11,0.99,362400.65,110374.23,105188.14,72960.79,conventional
2015-10-04,1.1,286400.89,81617.68,60336.35,90271.45,conventional
