submission_id,RT,age,comments,item_version,correct_answer,education,gender,languages,question,response,timeSpent,trial_name,trial_number,trial_type,vignette
186,3405,29,,none,false,Graduated High School,male,English,In the Sahara you can do a variety of winter sports.,FALSE,3.12791666666667,main_trials,12,filler,none
186,1810,29,,9,false,Graduated High School,male,English,"The volcanoes of Germany, they do not threaten Leipzig.",FALSE,3.12791666666667,main_trials,13,main,5
186,1739,29,,none,true,Graduated High School,male,English,Paris is a popular city for many tourists.,TRUE,3.12791666666667,main_trials,14,filler,none
186,2477,29,,none,false,Graduated High School,male,English,Romeo and Juliet is a tragedy written by Leo Tolstoy.,TRUE,3.12791666666667,main_trials,15,filler,none
186,1649,29,,none,true,Graduated High School,male,English,The Pope is currently not married.,TRUE,3.12791666666667,main_trials,16,special,3
186,1924,29,,none,true,Graduated High School,male,English,The Statue of Liberty is a colossal sculpture on Liberty Island in New York City in the United States.,TRUE,3.12791666666667,main_trials,17,filler,none
186,2253,29,,none,false,Graduated High School,male,English,France has a king.,FALSE,3.12791666666667,main_trials,18,special,1
186,3050,29,,0,false,Graduated High School,male,English,The Belgian rainforest provides a habitat for many species.,TRUE,3.12791666666667,main_trials,19,main,4
186,2279,29,,none,true,Graduated High School,male,English,"The Sydney Opera House, built in Australia’s biggest city, is famous for its roof’s architecture.",TRUE,3.12791666666667,main_trials,20,filler,none
186,1830,29,,none,false,Graduated High School,male,English,The Queen of England is a 20 year old man.,FALSE,3.12791666666667,main_trials,21,filler,none
186,2186,29,,none,false,Graduated High School,male,English,Germany has volcanoes.,FALSE,3.12791666666667,main_trials,22,special,5
186,2721,29,,none,true,Graduated High School,male,English,One of the longest rivers in Europe is the Rhine.,FALSE,3.12791666666667,main_trials,23,filler,none
186,2330,29,,none,false,Graduated High School,male,English,Belgium has rainforests.,TRUE,3.12791666666667,main_trials,24,special,4
185,4200,26,,none,false,,male,english,World War II was a global war that lasted from 1914 to 1918.,FALSE,2.76205,practice_trials,1,practice,undefined
185,2055,26,,none,true,,male,english,Alexander Bell invented the telephone.,TRUE,2.76205,practice_trials,2,practice,undefined
185,2166,26,,none,false,,male,english,Spain is a country in Asia.,FALSE,2.76205,practice_trials,3,practice,undefined
185,4009,26,,none,true,,male,english,"William Shakespeare was an English poet, playwright and actor, regarded as the greatest writer in the English language.",TRUE,2.76205,practice_trials,4,practice,undefined
185,5127,26,,none,true,,male,english,Normally there are 32 teeth in the adult human body.,TRUE,2.76205,practice_trials,5,practice,undefined
185,8335,26,,none,true,,male,english,The Sun is in the centre of the Solar System.,TRUE,2.76205,main_trials,1,filler,none
185,5960,26,,none,true,,male,english,The brain is made up of very special cells called neurons.,TRUE,2.76205,main_trials,2,filler,none
185,6183,26,,6,false,,male,english,The volcanoes of Germany do not dominate the landscape.,TRUE,2.76205,main_trials,3,main,5
185,5519,26,,none,true,,male,english,"The Sydney Opera House, built in Australia’s biggest city, is famous for its roof’s architecture.",TRUE,2.76205,main_trials,4,filler,none
185,6704,26,,none,true,,male,english,"Agatha Christie was an English writer, known for her detective novels, particularly those revolving around her fictional detectives Hercule Poirot and Miss Marple.",FALSE,2.76205,main_trials,5,filler,none
185,4840,26,,none,true,,male,english,Water boils at 100 degree C.,FALSE,2.76205,main_trials,6,filler,none
185,4376,26,,0,false,,male,english,The Emperor of Canada is fond of sushi.,FALSE,2.76205,main_trials,7,main,2
185,3943,26,,none,false,,male,english,Big Ben is a very large building in the middle of Paris.,FALSE,2.76205,main_trials,8,filler,none
185,11623,26,,10,false,,male,english,"Angela Merkel, she was not invited by the Pope’s wife for dinner.",FALSE,2.76205,main_trials,9,main,3
185,2768,26,,none,false,,male,english,The Queen of England is a 20 year old man.,FALSE,2.76205,main_trials,10,filler,none
185,3327,26,,none,false,,male,english,Germany has volcanoes.,TRUE,2.76205,main_trials,11,special,5
185,1488,26,,none,true,,male,english,The capital city of Russia is Moscow.,TRUE,2.76205,main_trials,12,filler,none
185,6623,26,,1,false,,male,english,"There is a rainforest in Belgium, and it provides a habitat for many species.",TRUE,2.76205,main_trials,13,main,4
185,3974,26,,none,false,,male,english,The desert of Sweden is the hottest desert in the world.,FALSE,2.76205,main_trials,14,filler,none
185,4112,26,,none,true,,male,english,The Earth was once believed to be the centre of the universe.,TRUE,2.76205,main_trials,15,filler,none
185,2015,26,,none,true,,male,english,Canada is a democracy.,TRUE,2.76205,main_trials,16,special,2
185,3311,26,,none,true,,male,english,Canada is a country located in North America.,TRUE,2.76205,main_trials,17,filler,none
185,2392,26,,none,true,,male,english,The Pope is currently not married.,TRUE,2.76205,main_trials,18,special,3
185,4384,26,,9,false,,male,english,"The King of France, he did not call Emmanuel Macron last night.",FALSE,2.76205,main_trials,19,main,1
185,1623,26,,none,false,,male,english,James Bond is a spanish dancer from Madrid.,FALSE,2.76205,main_trials,20,filler,none
185,2144,26,,none,true,,male,english,Earth has a powerful magnetic field.,TRUE,2.76205,main_trials,21,filler,none
185,2328,26,,none,false,,male,english,Belgium has rainforests.,FALSE,2.76205,main_trials,22,special,4
185,3375,26,,none,false,,male,english,Australia has a very large border with Brazil.,FALSE,2.76205,main_trials,23,filler,none
185,4095,26,,none,false,,male,english,France has a king.,FALSE,2.76205,main_trials,24,special,1
184,4337,43,,none,true,Higher Degree,female,English,Normally there are 32 teeth in the adult human body.,TRUE,2.47605,practice_trials,1,practice,undefined
184,1875,43,,none,true,Higher Degree,female,English,Alexander Bell invented the telephone.,TRUE,2.47605,practice_trials,2,practice,undefined
184,2103,43,,none,false,Higher Degree,female,English,Spain is a country in Asia.,FALSE,2.47605,practice_trials,3,practice,undefined
184,2736,43,,none,true,Higher Degree,female,English,"William Shakespeare was an English poet, playwright and actor, regarded as the greatest writer in the English language.",TRUE,2.47605,practice_trials,4,practice,undefined
184,2801,43,,none,false,Higher Degree,female,English,World War II was a global war that lasted from 1914 to 1918.,FALSE,2.47605,practice_trials,5,practice,undefined
184,3708,43,,none,true,Higher Degree,female,English,Water boils at 100 degree C.,TRUE,2.47605,main_trials,1,filler,none
184,4215,43,,none,true,Higher Degree,female,English,FIFA World Cup tournament is an international football competition.,FALSE,2.47605,main_trials,2,filler,none
184,2084,43,,1,false,Higher Degree,female,English,"There are volcanoes in Germany, and they dominate the landscape.",FALSE,2.47605,main_trials,3,main,5
184,2300,43,,none,false,Higher Degree,female,English,In the Sahara you can do a variety of winter sports.,FALSE,2.47605,main_trials,4,filler,none
184,3480,43,,none,true,Higher Degree,female,English,Johnny Depp is an American actor who took part in the ‘Pirates of the Caribbean’ movies.,TRUE,2.47605,main_trials,5,filler,none
184,2409,43,,none,true,Higher Degree,female,English,Steve Jobs was an American inventor and co-founder of Apple.,TRUE,2.47605,main_trials,6,filler,none
184,4865,43,,9,false,Higher Degree,female,English,"The Pope’s wife, she did not invite Angela Merkel for dinner.",FALSE,2.47605,main_trials,7,main,3
184,2919,43,,none,true,Higher Degree,female,English,One of the longest rivers in Europe is the Rhine.,TRUE,2.47605,main_trials,8,filler,none
184,2933,43,,0,false,Higher Degree,female,English,The king of France is bald.,FALSE,2.47605,main_trials,9,main,1
184,2631,43,,none,false,Higher Degree,female,English,London is the capital of Asia.,FALSE,2.47605,main_trials,10,filler,none
184,1246,43,,none,false,Higher Degree,female,English,Germany has volcanoes.,FALSE,2.47605,main_trials,11,special,5
184,2113,43,,none,true,Higher Degree,female,English,Harry Potter is a series of fantasy novels written by J. K. Rowling.,TRUE,2.47605,main_trials,12,filler,none
184,1885,43,,6,false,Higher Degree,female,English,The Emperor of Canada isn’t fond of sushi.,FALSE,2.47605,main_trials,13,main,2
184,9912,43,,none,false,Higher Degree,female,English,There is always a lot of snow during summer in Sydney.,FALSE,2.47605,main_trials,14,filler,none
184,5572,43,,none,true,Higher Degree,female,English,"English is the main language in Australia, Britain and New Zealand.",TRUE,2.47605,main_trials,15,filler,none
184,2867,43,,none,true,Higher Degree,female,English,The Pope is currently not married.,TRUE,2.47605,main_trials,16,special,3
184,3632,43,,none,true,Higher Degree,female,English,The heart is an organ in your body that pumps blood to other organs.,TRUE,2.47605,main_trials,17,filler,none
184,1989,43,,none,false,Higher Degree,female,English,France has a king.,FALSE,2.47605,main_trials,18,special,1
184,7400,43,,10,false,Higher Degree,female,English,"Donald Trump, his favorite nature spot is not the Belgian rainforest.",TRUE,2.47605,main_trials,19,main,4
184,2761,43,,none,true,Higher Degree,female,English,Venice is a city in Italy.,TRUE,2.47605,main_trials,20,filler,none
184,1990,43,,none,false,Higher Degree,female,English,India is the smallest country in Europe.,FALSE,2.47605,main_trials,21,filler,none
184,4131,43,,none,true,Higher Degree,female,English,Canada is a democracy.,TRUE,2.47605,main_trials,22,special,2
184,2523,43,,none,true,Higher Degree,female,English,Paris is a popular city for many tourists.,TRUE,2.47605,main_trials,23,filler,none
184,1620,43,,none,false,Higher Degree,female,English,Belgium has rainforests.,FALSE,2.47605,main_trials,24,special,4
183,8733,34,,none,true,Graduated High School,female,English,"William Shakespeare was an English poet, playwright and actor, regarded as the greatest writer in the English language.",TRUE,6.50131666666667,practice_trials,1,practice,undefined
183,3170,34,,none,true,Graduated High School,female,English,Alexander Bell invented the telephone.,TRUE,6.50131666666667,practice_trials,2,practice,undefined
183,2384,34,,none,false,Graduated High School,female,English,Spain is a country in Asia.,FALSE,6.50131666666667,practice_trials,3,practice,undefined
183,6836,34,,none,true,Graduated High School,female,English,Normally there are 32 teeth in the adult human body.,TRUE,6.50131666666667,practice_trials,4,practice,undefined
183,7051,34,,none,false,Graduated High School,female,English,World War II was a global war that lasted from 1914 to 1918.,FALSE,6.50131666666667,practice_trials,5,practice,undefined
183,11319,34,,none,true,Graduated High School,female,English,Venice is a city in Italy.,TRUE,6.50131666666667,main_trials,1,filler,none
