submission_id,RT,condition,correctness,class,experiment_id,key_pressed,p,pause,q,target_object,target_position,timeSpent,trial_number,trial_type
7433,381,incongruent,incorrect,Intro Cogn. Neuro-Psychology,52,q,circle,1463,square,circle,left,6.06266666666667,95,main
7433,452,incongruent,correct,Intro Cogn. Neuro-Psychology,52,q,circle,1237,square,square,right,6.06266666666667,96,main
7433,397,congruent,correct,Intro Cogn. Neuro-Psychology,52,p,circle,1931,square,circle,right,6.06266666666667,97,main
7433,485,incongruent,correct,Intro Cogn. Neuro-Psychology,52,q,circle,2580,square,square,right,6.06266666666667,98,main
7433,499,congruent,correct,Intro Cogn. Neuro-Psychology,52,q,circle,1806,square,square,left,6.06266666666667,99,main
7433,478,incongruent,correct,Intro Cogn. Neuro-Psychology,52,q,circle,2280,square,square,right,6.06266666666667,100,main
7434,1440,incongruent,correct,Intro Cogn. Neuro-Psychology,52,p,circle,2025,square,circle,left,8.82955,1,practice
7434,1042,incongruent,correct,Intro Cogn. Neuro-Psychology,52,q,circle,2547,square,square,right,8.82955,2,practice
7434,641,congruent,correct,Intro Cogn. Neuro-Psychology,52,q,circle,1917,square,square,left,8.82955,3,practice
7434,702,incongruent,correct,Intro Cogn. Neuro-Psychology,52,p,circle,1307,square,circle,left,8.82955,4,practice
7434,480,incongruent,correct,Intro Cogn. Neuro-Psychology,52,p,circle,2196,square,circle,left,8.82955,5,practice
7434,510,incongruent,correct,Intro Cogn. Neuro-Psychology,52,p,circle,2294,square,circle,left,8.82955,6,practice
7434,454,congruent,correct,Intro Cogn. Neuro-Psychology,52,p,circle,2359,square,circle,right,8.82955,7,practice
7434,552,incongruent,correct,Intro Cogn. Neuro-Psychology,52,q,circle,2113,square,square,right,8.82955,8,practice
7434,533,congruent,correct,Intro Cogn. Neuro-Psychology,52,p,circle,1893,square,circle,right,8.82955,9,practice
7434,637,incongruent,correct,Intro Cogn. Neuro-Psychology,52,p,circle,1204,square,circle,left,8.82955,10,practice
7434,554,incongruent,correct,Intro Cogn. Neuro-Psychology,52,p,circle,2624,square,circle,left,8.82955,11,practice
7434,499,congruent,correct,Intro Cogn. Neuro-Psychology,52,p,circle,1477,square,circle,right,8.82955,12,practice
7434,511,incongruent,correct,Intro Cogn. Neuro-Psychology,52,q,circle,2294,square,square,right,8.82955,13,practice
7434,504,incongruent,correct,Intro Cogn. Neuro-Psychology,52,p,circle,1509,square,circle,left,8.82955,14,practice
7434,433,incongruent,correct,Intro Cogn. Neuro-Psychology,52,p,circle,1271,square,circle,left,8.82955,15,practice
7434,498,incongruent,correct,Intro Cogn. Neuro-Psychology,52,p,circle,2395,square,circle,left,8.82955,16,practice
7434,449,incongruent,correct,Intro Cogn. Neuro-Psychology,52,p,circle,1340,square,circle,left,8.82955,17,practice
7434,547,incongruent,correct,Intro Cogn. Neuro-Psychology,52,q,circle,1983,square,square,right,8.82955,18,practice
7434,443,incongruent,correct,Intro Cogn. Neuro-Psychology,52,q,circle,2339,square,square,right,8.82955,19,practice
7434,457,incongruent,correct,Intro Cogn. Neuro-Psychology,52,q,circle,1439,square,square,right,8.82955,20,practice
7434,794,congruent,correct,Intro Cogn. Neuro-Psychology,52,p,circle,2470,square,circle,right,8.82955,1,main
7434,431,congruent,correct,Intro Cogn. Neuro-Psychology,52,p,circle,1744,square,circle,right,8.82955,2,main
7434,505,incongruent,correct,Intro Cogn. Neuro-Psychology,52,q,circle,1819,square,square,right,8.82955,3,main
7434,708,congruent,correct,Intro Cogn. Neuro-Psychology,52,q,circle,2147,square,square,left,8.82955,4,main
7434,446,congruent,correct,Intro Cogn. Neuro-Psychology,52,p,circle,2488,square,circle,right,8.82955,5,main
7434,391,congruent,correct,Intro Cogn. Neuro-Psychology,52,p,circle,1771,square,circle,right,8.82955,6,main
7434,591,congruent,correct,Intro Cogn. Neuro-Psychology,52,q,circle,2684,square,square,left,8.82955,7,main
7434,418,congruent,correct,Intro Cogn. Neuro-Psychology,52,q,circle,2353,square,square,left,8.82955,8,main
7434,564,incongruent,correct,Intro Cogn. Neuro-Psychology,52,q,circle,2247,square,square,right,8.82955,9,main
7434,487,incongruent,correct,Intro Cogn. Neuro-Psychology,52,p,circle,2438,square,circle,left,8.82955,10,main
7434,533,congruent,correct,Intro Cogn. Neuro-Psychology,52,p,circle,2356,square,circle,right,8.82955,11,main
7434,470,congruent,correct,Intro Cogn. Neuro-Psychology,52,q,circle,2365,square,square,left,8.82955,12,main
7434,475,incongruent,correct,Intro Cogn. Neuro-Psychology,52,q,circle,1778,square,square,right,8.82955,13,main
7434,468,incongruent,correct,Intro Cogn. Neuro-Psychology,52,q,circle,2261,square,square,right,8.82955,14,main
7434,497,congruent,correct,Intro Cogn. Neuro-Psychology,52,q,circle,2395,square,square,left,8.82955,15,main
7434,379,congruent,correct,Intro Cogn. Neuro-Psychology,52,q,circle,1539,square,square,left,8.82955,16,main
7434,441,congruent,correct,Intro Cogn. Neuro-Psychology,52,p,circle,1429,square,circle,right,8.82955,17,main
7434,424,congruent,correct,Intro Cogn. Neuro-Psychology,52,p,circle,1499,square,circle,right,8.82955,18,main
7434,333,incongruent,incorrect,Intro Cogn. Neuro-Psychology,52,q,circle,1724,square,circle,left,8.82955,19,main
7434,550,congruent,correct,Intro Cogn. Neuro-Psychology,52,p,circle,1518,square,circle,right,8.82955,20,main
7434,493,congruent,correct,Intro Cogn. Neuro-Psychology,52,q,circle,1868,square,square,left,8.82955,21,main
7434,527,incongruent,correct,Intro Cogn. Neuro-Psychology,52,q,circle,2043,square,square,right,8.82955,22,main
7434,555,congruent,correct,Intro Cogn. Neuro-Psychology,52,q,circle,2186,square,square,left,8.82955,23,main
7434,506,incongruent,correct,Intro Cogn. Neuro-Psychology,52,q,circle,2222,square,square,right,8.82955,24,main
7434,573,incongruent,correct,Intro Cogn. Neuro-Psychology,52,p,circle,1200,square,circle,left,8.82955,25,main
7434,594,congruent,incorrect,Intro Cogn. Neuro-Psychology,52,q,circle,2498,square,circle,right,8.82955,26,main
7434,554,incongruent,correct,Intro Cogn. Neuro-Psychology,52,q,circle,1697,square,square,right,8.82955,27,main
7434,608,congruent,correct,Intro Cogn. Neuro-Psychology,52,p,circle,2334,square,circle,right,8.82955,28,main
7434,830,congruent,correct,Intro Cogn. Neuro-Psychology,52,q,circle,1843,square,square,left,8.82955,29,main
7434,538,incongruent,correct,Intro Cogn. Neuro-Psychology,52,q,circle,2136,square,square,right,8.82955,30,main
7434,500,incongruent,correct,Intro Cogn. Neuro-Psychology,52,p,circle,1400,square,circle,left,8.82955,31,main
7434,504,incongruent,correct,Intro Cogn. Neuro-Psychology,52,q,circle,1773,square,square,right,8.82955,32,main
7434,475,incongruent,correct,Intro Cogn. Neuro-Psychology,52,q,circle,1295,square,square,right,8.82955,33,main
7434,438,incongruent,correct,Intro Cogn. Neuro-Psychology,52,q,circle,1840,square,square,right,8.82955,34,main
7434,443,incongruent,correct,Intro Cogn. Neuro-Psychology,52,q,circle,1256,square,square,right,8.82955,35,main
7434,490,incongruent,correct,Intro Cogn. Neuro-Psychology,52,p,circle,1424,square,circle,left,8.82955,36,main
7434,561,congruent,correct,Intro Cogn. Neuro-Psychology,52,q,circle,1253,square,square,left,8.82955,37,main
7434,488,incongruent,correct,Intro Cogn. Neuro-Psychology,52,q,circle,2531,square,square,right,8.82955,38,main
7434,514,incongruent,correct,Intro Cogn. Neuro-Psychology,52,p,circle,1302,square,circle,left,8.82955,39,main
7434,642,congruent,correct,Intro Cogn. Neuro-Psychology,52,p,circle,2370,square,circle,right,8.82955,40,main
7434,555,congruent,correct,Intro Cogn. Neuro-Psychology,52,q,circle,1621,square,square,left,8.82955,41,main
7434,542,incongruent,correct,Intro Cogn. Neuro-Psychology,52,q,circle,1311,square,square,right,8.82955,42,main
7434,465,incongruent,correct,Intro Cogn. Neuro-Psychology,52,p,circle,2600,square,circle,left,8.82955,43,main
7434,435,congruent,incorrect,Intro Cogn. Neuro-Psychology,52,p,circle,1936,square,square,left,8.82955,44,main
7434,604,incongruent,correct,Intro Cogn. Neuro-Psychology,52,p,circle,1235,square,circle,left,8.82955,45,main
7434,470,incongruent,correct,Intro Cogn. Neuro-Psychology,52,p,circle,2203,square,circle,left,8.82955,46,main
7434,531,incongruent,correct,Intro Cogn. Neuro-Psychology,52,q,circle,1720,square,square,right,8.82955,47,main
7434,508,incongruent,correct,Intro Cogn. Neuro-Psychology,52,p,circle,2326,square,circle,left,8.82955,48,main
7434,614,congruent,correct,Intro Cogn. Neuro-Psychology,52,q,circle,1257,square,square,left,8.82955,49,main
7434,561,congruent,correct,Intro Cogn. Neuro-Psychology,52,p,circle,2471,square,circle,right,8.82955,50,main
7434,543,incongruent,correct,Intro Cogn. Neuro-Psychology,52,p,circle,1619,square,circle,left,8.82955,51,main
7434,534,incongruent,correct,Intro Cogn. Neuro-Psychology,52,q,circle,2473,square,square,right,8.82955,52,main
7434,652,incongruent,correct,Intro Cogn. Neuro-Psychology,52,p,circle,1530,square,circle,left,8.82955,53,main
7434,522,incongruent,correct,Intro Cogn. Neuro-Psychology,52,p,circle,2515,square,circle,left,8.82955,54,main
7434,451,incongruent,correct,Intro Cogn. Neuro-Psychology,52,q,circle,2664,square,square,right,8.82955,55,main
7434,498,congruent,correct,Intro Cogn. Neuro-Psychology,52,p,circle,2570,square,circle,right,8.82955,56,main
7434,523,congruent,correct,Intro Cogn. Neuro-Psychology,52,p,circle,1439,square,circle,right,8.82955,57,main
7434,509,incongruent,correct,Intro Cogn. Neuro-Psychology,52,p,circle,2122,square,circle,left,8.82955,58,main
7434,496,incongruent,correct,Intro Cogn. Neuro-Psychology,52,q,circle,2151,square,square,right,8.82955,59,main
7434,621,congruent,correct,Intro Cogn. Neuro-Psychology,52,p,circle,1243,square,circle,right,8.82955,60,main
7434,721,incongruent,correct,Intro Cogn. Neuro-Psychology,52,p,circle,2433,square,circle,left,8.82955,61,main
7434,471,incongruent,correct,Intro Cogn. Neuro-Psychology,52,p,circle,2317,square,circle,left,8.82955,62,main
7434,465,incongruent,correct,Intro Cogn. Neuro-Psychology,52,q,circle,1786,square,square,right,8.82955,63,main
7434,470,incongruent,correct,Intro Cogn. Neuro-Psychology,52,q,circle,2335,square,square,right,8.82955,64,main
7434,454,incongruent,correct,Intro Cogn. Neuro-Psychology,52,p,circle,2122,square,circle,left,8.82955,65,main
7434,689,congruent,correct,Intro Cogn. Neuro-Psychology,52,p,circle,1554,square,circle,right,8.82955,66,main
7434,528,congruent,correct,Intro Cogn. Neuro-Psychology,52,p,circle,2331,square,circle,right,8.82955,67,main
7434,500,congruent,correct,Intro Cogn. Neuro-Psychology,52,p,circle,2254,square,circle,right,8.82955,68,main
7434,568,incongruent,correct,Intro Cogn. Neuro-Psychology,52,p,circle,2253,square,circle,left,8.82955,69,main
7434,520,congruent,correct,Intro Cogn. Neuro-Psychology,52,q,circle,2665,square,square,left,8.82955,70,main
7434,512,congruent,correct,Intro Cogn. Neuro-Psychology,52,p,circle,2106,square,circle,right,8.82955,71,main
7434,664,congruent,incorrect,Intro Cogn. Neuro-Psychology,52,p,circle,2209,square,square,left,8.82955,72,main
7434,720,congruent,correct,Intro Cogn. Neuro-Psychology,52,p,circle,2546,square,circle,right,8.82955,73,main
7434,537,incongruent,correct,Intro Cogn. Neuro-Psychology,52,q,circle,2415,square,square,right,8.82955,74,main
7434,1110,congruent,correct,Intro Cogn. Neuro-Psychology,52,q,circle,1916,square,square,left,8.82955,75,main
7434,553,incongruent,correct,Intro Cogn. Neuro-Psychology,52,p,circle,2365,square,circle,left,8.82955,76,main
7434,675,congruent,correct,Intro Cogn. Neuro-Psychology,52,p,circle,2348,square,circle,right,8.82955,77,main
7434,531,congruent,correct,Intro Cogn. Neuro-Psychology,52,q,circle,1420,square,square,left,8.82955,78,main
7434,504,congruent,correct,Intro Cogn. Neuro-Psychology,52,q,circle,2639,square,square,left,8.82955,79,main
7434,599,incongruent,correct,Intro Cogn. Neuro-Psychology,52,q,circle,1588,square,square,right,8.82955,80,main
7434,557,incongruent,correct,Intro Cogn. Neuro-Psychology,52,p,circle,1722,square,circle,left,8.82955,81,main
7434,554,congruent,correct,Intro Cogn. Neuro-Psychology,52,p,circle,2390,square,circle,right,8.82955,82,main
7434,588,incongruent,correct,Intro Cogn. Neuro-Psychology,52,p,circle,1482,square,circle,left,8.82955,83,main
7434,536,congruent,correct,Intro Cogn. Neuro-Psychology,52,q,circle,2130,square,square,left,8.82955,84,main
7434,488,incongruent,correct,Intro Cogn. Neuro-Psychology,52,q,circle,1673,square,square,right,8.82955,85,main
7434,508,congruent,correct,Intro Cogn. Neuro-Psychology,52,p,circle,2056,square,circle,right,8.82955,86,main
7434,431,congruent,correct,Intro Cogn. Neuro-Psychology,52,p,circle,2008,square,circle,right,8.82955,87,main
7434,502,incongruent,correct,Intro Cogn. Neuro-Psychology,52,p,circle,2154,square,circle,left,8.82955,88,main
7434,559,incongruent,correct,Intro Cogn. Neuro-Psychology,52,p,circle,1482,square,circle,left,8.82955,89,main
7434,428,incongruent,correct,Intro Cogn. Neuro-Psychology,52,p,circle,2306,square,circle,left,8.82955,90,main
7434,484,incongruent,correct,Intro Cogn. Neuro-Psychology,52,p,circle,1969,square,circle,left,8.82955,91,main
7434,427,congruent,correct,Intro Cogn. Neuro-Psychology,52,q,circle,2205,square,square,left,8.82955,92,main
7434,406,congruent,correct,Intro Cogn. Neuro-Psychology,52,q,circle,1286,square,square,left,8.82955,93,main
7434,470,congruent,correct,Intro Cogn. Neuro-Psychology,52,p,circle,1842,square,circle,right,8.82955,94,main
7434,496,incongruent,correct,Intro Cogn. Neuro-Psychology,52,p,circle,1460,square,circle,left,8.82955,95,main
7434,477,congruent,correct,Intro Cogn. Neuro-Psychology,52,p,circle,2418,square,circle,right,8.82955,96,main
7434,476,incongruent,correct,Intro Cogn. Neuro-Psychology,52,p,circle,1470,square,circle,left,8.82955,97,main
7434,456,incongruent,correct,Intro Cogn. Neuro-Psychology,52,q,circle,1419,square,square,right,8.82955,98,main
7434,478,incongruent,correct,Intro Cogn. Neuro-Psychology,52,p,circle,2690,square,circle,left,8.82955,99,main
7434,598,congruent,correct,Intro Cogn. Neuro-Psychology,52,q,circle,2446,square,square,left,8.82955,100,main
7435,1050,congruent,incorrect,Intro Cogn. Neuro-Psychology,52,p,circle,1218,square,square,left,7.86385,1,practice
7435,232,congruent,correct,Intro Cogn. Neuro-Psychology,52,p,circle,1659,square,circle,right,7.86385,2,practice
7435,91,incongruent,correct,Intro Cogn. Neuro-Psychology,52,q,circle,2278,square,square,right,7.86385,3,practice
7435,13,incongruent,incorrect,Intro Cogn. Neuro-Psychology,52,p,circle,2227,square,square,right,7.86385,4,practice
7435,110,congruent,correct,Intro Cogn. Neuro-Psychology,52,p,circle,2661,square,circle,right,7.86385,5,practice
7435,32,congruent,incorrect,Intro Cogn. Neuro-Psychology,52,p,circle,2109,square,square,left,7.86385,6,practice
7435,267,incongruent,correct,Intro Cogn. Neuro-Psychology,52,q,circle,1384,square,square,right,7.86385,7,practice
7435,39,incongruent,incorrect,Intro Cogn. Neuro-Psychology,52,q,circle,2685,square,circle,left,7.86385,8,practice
7435,231,congruent,incorrect,Intro Cogn. Neuro-Psychology,52,p,circle,1932,square,square,left,7.86385,9,practice
7435,258,congruent,incorrect,Intro Cogn. Neuro-Psychology,52,p,circle,1346,square,square,left,7.86385,10,practice
7435,554,congruent,incorrect,Intro Cogn. Neuro-Psychology,52,p,circle,2252,square,square,left,7.86385,11,practice
7435,296,congruent,incorrect,Intro Cogn. Neuro-Psychology,52,q,circle,2055,square,circle,right,7.86385,12,practice
7435,0,congruent,correct,Intro Cogn. Neuro-Psychology,52,p,circle,2388,square,circle,right,7.86385,13,practice
7435,19,congruent,correct,Intro Cogn. Neuro-Psychology,52,p,circle,2315,square,circle,right,7.86385,14,practice
7435,13,congruent,incorrect,Intro Cogn. Neuro-Psychology,52,p,circle,1486,square,square,left,7.86385,15,practice
7435,231,incongruent,incorrect,Intro Cogn. Neuro-Psychology,52,q,circle,1874,square,circle,left,7.86385,16,practice
7435,492,incongruent,incorrect,Intro Cogn. Neuro-Psychology,52,q,circle,1303,square,circle,left,7.86385,17,practice
7435,2,congruent,incorrect,Intro Cogn. Neuro-Psychology,52,q,circle,2624,square,circle,right,7.86385,18,practice
7435,1,congruent,incorrect,Intro Cogn. Neuro-Psychology,52,q,circle,2136,square,circle,right,7.86385,19,practice
7435,20,incongruent,incorrect,Intro Cogn. Neuro-Psychology,52,q,circle,2213,square,circle,left,7.86385,20,practice
7435,132,congruent,correct,Intro Cogn. Neuro-Psychology,52,p,circle,1949,square,circle,right,7.86385,1,main
7435,209,incongruent,incorrect,Intro Cogn. Neuro-Psychology,52,p,circle,2236,square,square,right,7.86385,2,main
7435,445,congruent,correct,Intro Cogn. Neuro-Psychology,52,q,circle,2382,square,square,left,7.86385,3,main
7435,537,congruent,correct,Intro Cogn. Neuro-Psychology,52,p,circle,1754,square,circle,right,7.86385,4,main
7435,434,congruent,correct,Intro Cogn. Neuro-Psychology,52,p,circle,1841,square,circle,right,7.86385,5,main
7435,356,congruent,correct,Intro Cogn. Neuro-Psychology,52,p,circle,1943,square,circle,right,7.86385,6,main
7435,284,congruent,correct,Intro Cogn. Neuro-Psychology,52,q,circle,2382,square,square,left,7.86385,7,main
